Hyb_170,1
Hyb_2260,1
Hyb_4812,1
Hyb_2268,1
Hyb_2269,1
Hyb_4229,1
Hyb_4490,1
Hyb_4815,1
Hyb_4814,1
Hyb_2262,1
Hyb_2263,1
Hyb_2261,1
Hyb_4033,1
Hyb_2266,1
Hyb_2267,1
Hyb_2264,1
Hyb_2265,1
Hyb_2068,1
Hyb_611,1
Hyb_4493,1
Hyb_4947,1
Hyb_4116,1
Hyb_4813,1
Hyb_4817,1
Hyb_5754,1
Hyb_4624,1
Hyb_3427,1
Hyb_3426,1
Hyb_1710,1
Hyb_3424,1
Hyb_614,1
Hyb_5320,1
Hyb_4904,1
Hyb_1717,1
Hyb_5491,1
Hyb_4006,1
Hyb_5753,1
Hyb_5321,1
Hyb_1716,1
Hyb_5772,1
Hyb_4945,1
Hyb_4491,1
Hyb_3432,1
Hyb_4816,1
Hyb_1715,1
Hyb_2060,1
Hyb_2061,1
Hyb_2062,1
Hyb_1514,1
Hyb_1040,1
Hyb_1047,1
Hyb_1510,1
Hyb_1045,1
Hyb_1044,1
Hyb_1049,1
Hyb_1048,1
Hyb_1519,1
Hyb_1518,1
Hyb_5374,1
Hyb_5605,1
Hyb_638,1
Hyb_5607,1
Hyb_4712,1
Hyb_5601,1
Hyb_5375,1
Hyb_5603,1
Hyb_5602,1
Hyb_639,1
Hyb_1517,1
Hyb_1515,1
Hyb_2063,1
Hyb_4298,1
Hyb_2064,1
Hyb_2065,1
Hyb_2066,1
Hyb_2067,1
Hyb_91,1
Hyb_90,1
Hyb_93,1
Hyb_92,1
Hyb_95,1
Hyb_94,1
Hyb_97,1
Hyb_96,1
Hyb_99,1
Hyb_98,1
Hyb_5517,1
Hyb_4625,1
Hyb_5770,1
Hyb_4714,1
Hyb_4622,1
Hyb_3420,1
Hyb_3421,1
Hyb_868,1
Hyb_2089,1
Hyb_360,1
Hyb_5851,1
Hyb_2640,1
Hyb_2641,1
Hyb_2642,1
Hyb_2643,1
Hyb_2644,1
Hyb_2645,1
Hyb_2646,1
Hyb_2647,1
Hyb_2648,1
Hyb_2649,1
Hyb_919,1
Hyb_918,1
Hyb_4818,1
Hyb_5530,1
Hyb_3737,1
Hyb_3736,1
Hyb_3735,1
Hyb_4922,1
Hyb_2088,1
Hyb_3733,1
Hyb_2085,1
Hyb_3939,1
Hyb_3938,1
Hyb_3289,1
Hyb_3288,1
Hyb_3287,1
Hyb_3286,1
Hyb_3285,1
Hyb_3284,1
Hyb_3283,1
Hyb_3282,1
Hyb_3281,1
Hyb_3280,1
Hyb_2082,1
Hyb_2083,1
Hyb_2080,1
Hyb_2081,1
Hyb_2086,1
Hyb_2087,1
Hyb_2084,1
Hyb_3734,1
Hyb_3732,1
Hyb_869,1
Hyb_4960,1
Hyb_2465,1
